3  3127.66	2.221250e+00	1.215697e-01	6.676946e+01	9.672839e-01	2.186673e+00	7.904037e-02	4.720000e+01	4.200000e-01	7.230000e+00	2.510000e+02	4.740000e+01	4.730000e+01	1.198000e+02	1.000000e-02	8.860000e+00	1.110000e+01	1.980000e+01	9.510000e+01	1.140000e-01	1.340000e-01	4.820000e-01	2.240000e-01	6.640000e-01	2.080000e+00	9.996900e+02	9.981600e+02	1.000610e+00	-1.924000e+01	1.381181e+01	1.442444e+02	1.042091e+00	8.337422e-01	3.239593e-01	6.759594e-01	
18  2975.79	2.211512e+00	1.193398e-01	6.719118e+01	9.623147e-01	2.190506e+00	7.259338e-02	4.720000e+01	4.200000e-01	7.230000e+00	2.510000e+02	4.740000e+01	4.730000e+01	1.198000e+02	1.000000e-02	8.860000e+00	1.110000e+01	1.980000e+01	9.510000e+01	1.140000e-01	1.340000e-01	4.820000e-01	2.240000e-01	6.640000e-01	2.080000e+00	9.996900e+02	9.981600e+02	1.000610e+00	-1.924000e+01	1.383725e+01	1.448919e+02	1.041268e+00	8.250733e-01	3.147507e-01	6.851691e-01	
71  2976.44	2.211512e+00	1.193398e-01	6.719118e+01	9.623147e-01	2.190506e+00	7.259338e-02	4.334661e+01	4.705484e-01	7.776312e+00	2.474809e+02	3.766640e+01	4.525115e+01	1.207391e+02	9.711325e-01	9.521892e+00	1.163209e+01	1.967956e+01	9.717962e+01	1.074518e-01	1.373316e-01	5.009546e-01	1.933116e-01	7.144227e-01	2.302920e+00	9.996523e+02	9.979439e+02	1.001197e+00	-1.924000e+01	1.383725e+01	1.448919e+02	1.041268e+00	8.250733e-01	3.147507e-01	6.851691e-01	
3  2901.19	2.211512e+00	1.193398e-01	6.719118e+01	9.623147e-01	2.190506e+00	7.259338e-02	4.334661e+01	4.705484e-01	7.776312e+00	2.474809e+02	3.766640e+01	4.525115e+01	1.207391e+02	9.711325e-01	9.521892e+00	1.163209e+01	1.967956e+01	9.717962e+01	1.074518e-01	1.373316e-01	5.009546e-01	1.933116e-01	7.144227e-01	2.302920e+00	9.996523e+02	9.979439e+02	1.001197e+00	-1.924704e+01	1.383725e+01	1.448919e+02	1.041268e+00	8.250733e-01	3.147507e-01	6.851691e-01	
20  2863.3	2.208455e+00	1.194396e-01	6.730833e+01	9.661308e-01	2.175958e+00	6.904621e-02	4.334661e+01	4.705484e-01	7.776312e+00	2.474809e+02	3.766640e+01	4.525115e+01	1.207391e+02	9.711325e-01	9.521892e+00	1.163209e+01	1.967956e+01	9.717962e+01	1.074518e-01	1.373316e-01	5.009546e-01	1.933116e-01	7.144227e-01	2.302920e+00	9.996523e+02	9.979439e+02	1.001197e+00	-1.924704e+01	1.382483e+01	1.448902e+02	1.041808e+00	8.244752e-01	3.138087e-01	6.861114e-01	
70  2861.17	2.208455e+00	1.194396e-01	6.730833e+01	9.661308e-01	2.175958e+00	6.904621e-02	4.163268e+01	4.971429e-01	7.879617e+00	2.287790e+02	3.425524e+01	4.895127e+01	1.309183e+02	2.361430e+00	9.643073e+00	1.175698e+01	1.783445e+01	9.482548e+01	1.124386e-01	1.397291e-01	4.566308e-01	1.203168e-01	7.271171e-01	2.447592e+00	9.998101e+02	9.980627e+02	1.002396e+00	-1.924704e+01	1.382483e+01	1.448902e+02	1.041808e+00	8.244752e-01	3.138087e-01	6.861114e-01	
1  2785.4	2.208455e+00	1.194396e-01	6.730833e+01	9.661308e-01	2.175958e+00	6.904621e-02	4.163268e+01	4.971429e-01	7.879617e+00	2.287790e+02	3.425524e+01	4.895127e+01	1.309183e+02	2.361430e+00	9.643073e+00	1.175698e+01	1.783445e+01	9.482548e+01	1.124386e-01	1.397291e-01	4.566308e-01	1.203168e-01	7.271171e-01	2.447592e+00	9.998101e+02	9.980627e+02	1.002396e+00	-1.925456e+01	1.382483e+01	1.448902e+02	1.041808e+00	8.244752e-01	3.138087e-01	6.861114e-01	
1  2779.05	2.208455e+00	1.194396e-01	6.730833e+01	9.661308e-01	2.175958e+00	6.904621e-02	4.163268e+01	4.971429e-01	7.879617e+00	2.287790e+02	3.425524e+01	4.895127e+01	1.309183e+02	2.361430e+00	9.643073e+00	1.175698e+01	1.783445e+01	9.482548e+01	1.124386e-01	1.397291e-01	4.566308e-01	1.203168e-01	7.271171e-01	2.447592e+00	9.998101e+02	9.980627e+02	1.002396e+00	-1.925520e+01	1.382483e+01	1.448902e+02	1.041808e+00	8.244752e-01	3.138087e-01	6.861114e-01	
4  2520.06	2.208455e+00	1.194396e-01	6.730833e+01	9.661308e-01	2.175958e+00	6.904621e-02	4.163268e+01	4.971429e-01	7.879617e+00	2.287790e+02	3.425524e+01	4.895127e+01	1.309183e+02	2.361430e+00	9.643073e+00	1.175698e+01	1.783445e+01	9.482548e+01	1.124386e-01	1.397291e-01	4.566308e-01	1.203168e-01	7.271171e-01	2.447592e+00	9.998101e+02	9.980627e+02	1.002396e+00	-1.928392e+01	1.382483e+01	1.448902e+02	1.041808e+00	8.244752e-01	3.138087e-01	6.861114e-01	
1  2484.44	2.221152e+00	1.200580e-01	6.897599e+01	9.709662e-01	2.151290e+00	6.990396e-02	4.163268e+01	4.971429e-01	7.879617e+00	2.287790e+02	3.425524e+01	4.895127e+01	1.309183e+02	2.361430e+00	9.643073e+00	1.175698e+01	1.783445e+01	9.482548e+01	1.124386e-01	1.397291e-01	4.566308e-01	1.203168e-01	7.271171e-01	2.447592e+00	9.998101e+02	9.980627e+02	1.002396e+00	-1.928392e+01	1.365714e+01	1.446315e+02	1.047090e+00	8.277516e-01	3.003847e-01	6.995392e-01	
