14  3207.98	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	4.720000e+01	4.200000e-01	7.230000e+00	2.510000e+02	4.740000e+01	4.730000e+01	1.198000e+02	1.000000e-02	8.860000e+00	1.110000e+01	1.980000e+01	9.510000e+01	1.140000e-01	1.340000e-01	4.820000e-01	2.240000e-01	6.640000e-01	2.080000e+00	9.996900e+02	9.981600e+02	1.000610e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
6  3172.45	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	4.818536e+01	7.825722e-01	7.298059e+00	2.757441e+02	4.846939e+01	4.299536e+01	1.231795e+02	6.291974e-01	9.110351e+00	1.074005e+01	2.075380e+01	9.258539e+01	1.189642e-01	1.415720e-01	5.391168e-01	2.297186e-01	6.871706e-01	2.009956e+00	1.000487e+03	9.987831e+02	1.001592e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
1  3128.3	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	4.979365e+01	5.200321e-01	7.358228e+00	2.634508e+02	4.762684e+01	4.071755e+01	1.254427e+02	1.722980e+00	9.861614e+00	1.164701e+01	2.582868e+01	9.164404e+01	1.275096e-01	1.397535e-01	6.427183e-01	2.306888e-01	7.051120e-01	1.994309e+00	1.000666e+03	9.985239e+02	1.003417e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
30  3071.88	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	5.089620e+01	2.345434e-01	7.700525e+00	2.540041e+02	5.246809e+01	4.812711e+01	1.220390e+02	1.129144e-01	8.665919e+00	1.107459e+01	2.202306e+01	9.054532e+01	1.190727e-01	1.173612e-01	6.604161e-01	2.031980e-01	6.463157e-01	2.024693e+00	1.000637e+03	9.984035e+02	1.004790e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
1  2993.29	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	5.462412e+01	3.768499e-01	7.594845e+00	2.767685e+02	5.115120e+01	6.060461e+01	1.310467e+02	1.164321e+00	8.620599e+00	1.096929e+01	2.308009e+01	9.344232e+01	1.406691e-01	1.165950e-01	6.208552e-01	2.437377e-01	5.777239e-01	2.168016e+00	1.000751e+03	9.985521e+02	1.009160e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
12  2967.51	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	5.814847e+01	1.425493e-01	7.847125e+00	2.722213e+02	5.771555e+01	5.405085e+01	1.299187e+02	1.643370e+00	7.443589e+00	1.005505e+01	2.270950e+01	9.492331e+01	1.255389e-01	7.998091e-02	6.506484e-01	2.325915e-01	6.083359e-01	2.380057e+00	1.001204e+03	9.985806e+02	1.011396e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
1  2962.22	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	6.033374e+01	3.572402e-01	7.696069e+00	2.573590e+02	5.520995e+01	5.264411e+01	1.189285e+02	2.587637e+00	6.988977e+00	1.159489e+01	2.153679e+01	9.573231e+01	1.491103e-01	7.699689e-02	7.284916e-01	2.474919e-01	5.623070e-01	2.357603e+00	1.001345e+03	9.987662e+02	1.011107e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
5  2901.03	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	6.246534e+01	5.324068e-01	8.637757e+00	2.505390e+02	5.014832e+01	5.425999e+01	1.089732e+02	2.177042e+00	5.570718e+00	1.263466e+01	2.417421e+01	9.682107e+01	1.410500e-01	6.551400e-02	7.531356e-01	2.481264e-01	6.159581e-01	2.516111e+00	1.000849e+03	9.990795e+02	1.012733e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
20  2896.05	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	6.320857e+01	5.957777e-01	9.636918e+00	2.618644e+02	4.335613e+01	6.233622e+01	1.082537e+02	2.002743e+00	4.752171e+00	1.195244e+01	2.375115e+01	9.925502e+01	1.627942e-01	4.056585e-02	6.536624e-01	3.230424e-01	5.517474e-01	2.387368e+00	1.000312e+03	9.992376e+02	1.014938e+00	-1.924000e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
3  2414.58	2.247497e+00	1.194983e-01	6.765963e+01	9.659453e-01	2.242174e+00	7.143230e-02	6.320857e+01	5.957777e-01	9.636918e+00	2.618644e+02	4.335613e+01	6.233622e+01	1.082537e+02	2.002743e+00	4.752171e+00	1.195244e+01	2.375115e+01	9.925502e+01	1.627942e-01	4.056585e-02	6.536624e-01	3.230424e-01	5.517474e-01	2.387368e+00	1.000312e+03	9.992376e+02	1.014938e+00	-1.929661e+01	1.378118e+01	1.445689e+02	1.041863e+00	8.354987e-01	3.115396e-01	6.883813e-01	
