25  2998.29	2.240987e+00	1.201731e-01	6.724659e+01	9.713775e-01	2.227044e+00	7.803858e-02	4.720000e+01	4.200000e-01	7.230000e+00	2.510000e+02	4.740000e+01	4.730000e+01	1.198000e+02	1.000000e-02	8.860000e+00	1.110000e+01	1.980000e+01	9.510000e+01	1.140000e-01	1.340000e-01	4.820000e-01	2.240000e-01	6.640000e-01	2.080000e+00	9.996900e+02	9.981600e+02	1.000610e+00	-1.924000e+01	1.380152e+01	1.444468e+02	1.041519e+00	8.366339e-01	3.167268e-01	6.831931e-01	
5  2975.66	2.240987e+00	1.201731e-01	6.724659e+01	9.713775e-01	2.227044e+00	7.803858e-02	4.849439e+01	7.052174e-01	6.026891e+00	2.481426e+02	5.009419e+01	5.191934e+01	1.214959e+02	9.834304e-01	9.285150e+00	1.134184e+01	1.864664e+01	8.979920e+01	1.089813e-01	1.326663e-01	5.529241e-01	2.190647e-01	6.352002e-01	2.114244e+00	1.000393e+03	9.987807e+02	1.001718e+00	-1.924000e+01	1.380152e+01	1.444468e+02	1.041519e+00	8.366339e-01	3.167268e-01	6.831931e-01	
1  2967.84	2.240987e+00	1.201731e-01	6.724659e+01	9.713775e-01	2.227044e+00	7.803858e-02	4.535777e+01	6.502008e-01	6.209486e+00	2.573669e+02	4.455543e+01	4.898733e+01	1.271702e+02	2.503190e+00	9.961773e+00	1.228040e+01	2.069384e+01	8.821725e+01	1.010305e-01	1.089309e-01	5.851988e-01	2.503044e-01	6.449424e-01	2.048914e+00	1.000245e+03	9.987175e+02	1.004674e+00	-1.924000e+01	1.380152e+01	1.444468e+02	1.041519e+00	8.366339e-01	3.167268e-01	6.831931e-01	
1  2953.33	2.240987e+00	1.201731e-01	6.724659e+01	9.713775e-01	2.227044e+00	7.803858e-02	4.577095e+01	7.837398e-01	4.958399e+00	2.687276e+02	4.924746e+01	4.158770e+01	1.266986e+02	2.531218e+00	9.477555e+00	1.248939e+01	2.034008e+01	9.161859e+01	1.184151e-01	1.303722e-01	5.948617e-01	2.767348e-01	5.952270e-01	2.176304e+00	1.000517e+03	9.987177e+02	1.005485e+00	-1.924000e+01	1.380152e+01	1.444468e+02	1.041519e+00	8.366339e-01	3.167268e-01	6.831931e-01	
59  2951.2	2.240987e+00	1.201731e-01	6.724659e+01	9.713775e-01	2.227044e+00	7.803858e-02	4.293716e+01	9.325074e-01	5.163022e+00	2.640458e+02	5.008321e+01	4.264346e+01	1.187159e+02	2.644875e+00	9.242395e+00	1.152452e+01	1.856419e+01	9.304435e+01	1.180330e-01	1.125091e-01	5.631255e-01	2.830510e-01	5.497769e-01	2.182300e+00	1.000619e+03	9.989259e+02	1.005240e+00	-1.924000e+01	1.380152e+01	1.444468e+02	1.041519e+00	8.366339e-01	3.167268e-01	6.831931e-01	
5  2502.32	2.240987e+00	1.201731e-01	6.724659e+01	9.713775e-01	2.227044e+00	7.803858e-02	4.293716e+01	9.325074e-01	5.163022e+00	2.640458e+02	5.008321e+01	4.264346e+01	1.187159e+02	2.644875e+00	9.242395e+00	1.152452e+01	1.856419e+01	9.304435e+01	1.180330e-01	1.125091e-01	5.631255e-01	2.830510e-01	5.497769e-01	2.182300e+00	1.000619e+03	9.989259e+02	1.005240e+00	-1.928787e+01	1.380152e+01	1.444468e+02	1.041519e+00	8.366339e-01	3.167268e-01	6.831931e-01	
5  2458.3	2.222842e+00	1.201305e-01	6.786494e+01	9.723652e-01	2.203369e+00	6.600942e-02	4.293716e+01	9.325074e-01	5.163022e+00	2.640458e+02	5.008321e+01	4.264346e+01	1.187159e+02	2.644875e+00	9.242395e+00	1.152452e+01	1.856419e+01	9.304435e+01	1.180330e-01	1.125091e-01	5.631255e-01	2.830510e-01	5.497769e-01	2.182300e+00	1.000619e+03	9.989259e+02	1.005240e+00	-1.928787e+01	1.375249e+01	1.445996e+02	1.043816e+00	8.352859e-01	3.104948e-01	6.894266e-01	
2  2458.13	2.222842e+00	1.201305e-01	6.786494e+01	9.723652e-01	2.203369e+00	6.600942e-02	4.165834e+01	7.989753e-01	3.559399e+00	2.718181e+02	4.577373e+01	4.203484e+01	1.248326e+02	3.602236e+00	9.636361e+00	1.051207e+01	1.980327e+01	8.844724e+01	1.330934e-01	1.394270e-01	5.706109e-01	2.693383e-01	5.203188e-01	2.177381e+00	1.000557e+03	9.990076e+02	1.006811e+00	-1.928787e+01	1.375249e+01	1.445996e+02	1.043816e+00	8.352859e-01	3.104948e-01	6.894266e-01	
3  2428.84	2.222842e+00	1.201305e-01	6.786494e+01	9.723652e-01	2.203369e+00	6.600942e-02	4.429137e+01	9.763035e-01	3.727181e+00	2.891238e+02	4.503241e+01	3.827682e+01	1.284954e+02	3.292888e+00	8.720497e+00	1.239523e+01	2.114272e+01	9.021714e+01	1.262023e-01	1.412029e-01	5.364054e-01	2.756606e-01	5.793818e-01	2.104024e+00	1.000430e+03	9.996093e+02	1.007800e+00	-1.928787e+01	1.375249e+01	1.445996e+02	1.043816e+00	8.352859e-01	3.104948e-01	6.894266e-01	
23  2420.61	2.222842e+00	1.201305e-01	6.786494e+01	9.723652e-01	2.203369e+00	6.600942e-02	5.089808e+01	8.243266e-01	2.795905e+00	2.898770e+02	4.326749e+01	4.661430e+01	1.258585e+02	8.895509e-01	8.423564e+00	1.161253e+01	2.035221e+01	9.480794e+01	9.803132e-02	1.375586e-01	5.712364e-01	2.690476e-01	6.075223e-01	2.309697e+00	1.000441e+03	9.999042e+02	1.008005e+00	-1.928787e+01	1.375249e+01	1.445996e+02	1.043816e+00	8.352859e-01	3.104948e-01	6.894266e-01	
