4  2804.01	2.179411e+00	1.177813e-01	6.834992e+01	9.620846e-01	2.229168e+00	7.701255e-02	4.720000e+01	4.200000e-01	7.230000e+00	2.510000e+02	4.740000e+01	4.730000e+01	1.198000e+02	1.000000e-02	8.860000e+00	1.110000e+01	1.980000e+01	9.510000e+01	1.140000e-01	1.340000e-01	4.820000e-01	2.240000e-01	6.640000e-01	2.080000e+00	9.996900e+02	9.981600e+02	1.000610e+00	-1.924000e+01	1.378521e+01	1.455502e+02	1.043926e+00	8.305934e-01	3.001460e-01	6.997765e-01	
25  2733.73	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.720000e+01	4.200000e-01	7.230000e+00	2.510000e+02	4.740000e+01	4.730000e+01	1.198000e+02	1.000000e-02	8.860000e+00	1.110000e+01	1.980000e+01	9.510000e+01	1.140000e-01	1.340000e-01	4.820000e-01	2.240000e-01	6.640000e-01	2.080000e+00	9.996900e+02	9.981600e+02	1.000610e+00	-1.924000e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
10  2724.59	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.660263e+01	5.425943e-01	8.201066e+00	2.649945e+02	4.397438e+01	5.129766e+01	1.194714e+02	9.888780e-01	9.411381e+00	1.116135e+01	1.894680e+01	9.514927e+01	1.591747e-01	1.424995e-01	4.185646e-01	2.297001e-01	6.574013e-01	2.017334e+00	9.998053e+02	9.984610e+02	1.001584e+00	-1.924000e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
13  2717.83	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.730697e+01	5.194644e-01	8.729816e+00	2.589121e+02	4.900034e+01	5.052372e+01	1.146050e+02	1.839270e+00	9.174673e+00	1.116504e+01	2.282401e+01	9.702250e+01	1.623653e-01	1.460713e-01	4.090850e-01	2.385126e-01	6.869790e-01	2.005147e+00	1.000040e+03	9.990202e+02	1.002562e+00	-1.924000e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
21  2695.22	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	5.420403e+01	3.883716e-01	9.440884e+00	2.683414e+02	4.540689e+01	5.327491e+01	1.180447e+02	2.338765e+00	7.198873e+00	1.186207e+01	2.272688e+01	9.338522e+01	1.320290e-01	1.468471e-01	4.035833e-01	2.376297e-01	6.520621e-01	1.917566e+00	9.999819e+02	9.991805e+02	1.004056e+00	-1.924000e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
17  2690.8	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	5.240252e+01	2.312341e-01	9.177230e+00	2.893502e+02	4.991274e+01	5.445970e+01	1.280285e+02	9.885631e-01	6.686603e+00	1.116157e+01	2.220832e+01	9.926207e+01	7.752568e-02	1.651006e-01	4.763761e-01	2.150300e-01	6.301135e-01	1.954250e+00	1.000188e+03	9.999204e+02	1.004522e+00	-1.924000e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
1  2575.27	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	5.240252e+01	2.312341e-01	9.177230e+00	2.893502e+02	4.991274e+01	5.445970e+01	1.280285e+02	9.885631e-01	6.686603e+00	1.116157e+01	2.220832e+01	9.926207e+01	7.752568e-02	1.651006e-01	4.763761e-01	2.150300e-01	6.301135e-01	1.954250e+00	1.000188e+03	9.999204e+02	1.004522e+00	-1.925398e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
1  2475.76	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	5.240252e+01	2.312341e-01	9.177230e+00	2.893502e+02	4.991274e+01	5.445970e+01	1.280285e+02	9.885631e-01	6.686603e+00	1.116157e+01	2.220832e+01	9.926207e+01	7.752568e-02	1.651006e-01	4.763761e-01	2.150300e-01	6.301135e-01	1.954250e+00	1.000188e+03	9.999204e+02	1.004522e+00	-1.926727e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
1  2371.68	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	5.240252e+01	2.312341e-01	9.177230e+00	2.893502e+02	4.991274e+01	5.445970e+01	1.280285e+02	9.885631e-01	6.686603e+00	1.116157e+01	2.220832e+01	9.926207e+01	7.752568e-02	1.651006e-01	4.763761e-01	2.150300e-01	6.301135e-01	1.954250e+00	1.000188e+03	9.999204e+02	1.004522e+00	-1.928287e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
8  2250.51	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	5.240252e+01	2.312341e-01	9.177230e+00	2.893502e+02	4.991274e+01	5.445970e+01	1.280285e+02	9.885631e-01	6.686603e+00	1.116157e+01	2.220832e+01	9.926207e+01	7.752568e-02	1.651006e-01	4.763761e-01	2.150300e-01	6.301135e-01	1.954250e+00	1.000188e+03	9.999204e+02	1.004522e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
11  2233.43	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.853011e+01	3.266496e-01	8.265766e+00	2.847909e+02	5.009661e+01	5.195213e+01	1.281237e+02	2.003579e-01	5.788766e+00	1.184926e+01	2.071963e+01	1.020638e+02	7.173879e-02	1.518796e-01	5.008970e-01	2.229140e-01	6.257704e-01	1.731771e+00	1.000323e+03	1.000017e+03	1.007126e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
35  2231.9	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.621252e+01	3.362690e-01	7.987993e+00	3.001552e+02	5.525149e+01	5.300363e+01	1.274258e+02	1.590592e+00	4.997583e+00	1.243663e+01	2.104477e+01	1.035428e+02	8.776811e-02	1.365710e-01	4.755290e-01	2.229387e-01	6.143244e-01	1.862675e+00	1.000155e+03	9.999098e+02	1.006581e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
1  2228.61	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.749385e+01	4.547470e-01	8.814425e+00	2.968531e+02	6.112734e+01	5.848222e+01	1.352003e+02	3.306616e+00	4.656362e+00	1.282272e+01	2.358237e+01	1.027014e+02	7.458625e-02	1.168758e-01	4.589756e-01	2.369299e-01	6.256166e-01	1.791193e+00	1.000449e+03	9.996363e+02	1.008045e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
29  2223.81	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.625231e+01	5.887019e-01	9.168534e+00	2.958765e+02	5.878189e+01	5.901841e+01	1.302585e+02	2.360709e+00	3.512302e+00	1.333955e+01	2.785639e+01	1.108236e+02	7.411440e-02	1.168699e-01	4.740513e-01	2.457712e-01	5.711719e-01	1.757585e+00	1.000598e+03	9.996079e+02	1.009351e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
2  2222.55	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.883009e+01	3.127975e-01	9.174505e+00	3.086848e+02	6.319263e+01	5.104692e+01	1.253909e+02	2.978490e+00	4.070087e+00	1.276773e+01	2.807837e+01	1.085004e+02	6.395045e-02	1.280004e-01	5.039845e-01	2.354330e-01	5.731665e-01	1.930607e+00	1.000441e+03	9.993811e+02	1.008569e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
6  2223.15	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.794024e+01	4.262870e-01	9.383448e+00	3.148160e+02	6.094664e+01	5.627550e+01	1.292849e+02	1.966182e+00	3.591234e+00	1.141797e+01	2.938726e+01	1.141815e+02	7.214609e-02	1.084651e-01	4.860645e-01	2.200653e-01	5.656139e-01	2.049834e+00	1.000636e+03	9.994325e+02	1.009736e+00	-1.930445e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
95  2191.52	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.794024e+01	4.262870e-01	9.383448e+00	3.148160e+02	6.094664e+01	5.627550e+01	1.292849e+02	1.966182e+00	3.591234e+00	1.141797e+01	2.938726e+01	1.141815e+02	7.214609e-02	1.084651e-01	4.860645e-01	2.200653e-01	5.656139e-01	2.049834e+00	1.000636e+03	9.994325e+02	1.009736e+00	-1.931101e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
92  2124.32	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.794024e+01	4.262870e-01	9.383448e+00	3.148160e+02	6.094664e+01	5.627550e+01	1.292849e+02	1.966182e+00	3.591234e+00	1.141797e+01	2.938726e+01	1.141815e+02	7.214609e-02	1.084651e-01	4.860645e-01	2.200653e-01	5.656139e-01	2.049834e+00	1.000636e+03	9.994325e+02	1.009736e+00	-1.932711e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
2  2095.81	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.794024e+01	4.262870e-01	9.383448e+00	3.148160e+02	6.094664e+01	5.627550e+01	1.292849e+02	1.966182e+00	3.591234e+00	1.141797e+01	2.938726e+01	1.141815e+02	7.214609e-02	1.084651e-01	4.860645e-01	2.200653e-01	5.656139e-01	2.049834e+00	1.000636e+03	9.994325e+02	1.009736e+00	-1.933529e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
29  2038.74	2.195749e+00	1.179771e-01	6.864847e+01	9.609658e-01	2.232553e+00	7.703848e-02	4.794024e+01	4.262870e-01	9.383448e+00	3.148160e+02	6.094664e+01	5.627550e+01	1.292849e+02	1.966182e+00	3.591234e+00	1.141797e+01	2.938726e+01	1.141815e+02	7.214609e-02	1.084651e-01	4.860645e-01	2.200653e-01	5.656139e-01	2.049834e+00	1.000636e+03	9.994325e+02	1.009736e+00	-1.935690e+01	1.374892e+01	1.453698e+02	1.044586e+00	8.314476e-01	2.983032e-01	7.016200e-01	
