2	1905.33	2.246779e+00	1.188101e-01	6.791348e+01	9.702731e-01	2.119760e+00	5.970538e-02	4.767737e+01	5.782273e-01	6.700284e+00	2.526822e+02	4.960797e+01	5.023969e+01	1.193175e+02	8.208493e-01	9.006450e+00	1.079159e+01	1.920280e+01	9.335646e+01	1.027916e-01	1.341830e-01	4.898796e-01	2.277459e-01	6.735798e-01	2.129305e+00	9.997857e+02	9.980085e+02	1.001120e+00	-1.941178e+01	1.377748e+01	1.447517e+02	1.041908e+00	8.114387e-01	3.077073e-01	6.922142e-01
4	1905.23	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.809093e+01	5.751887e-01	6.626054e+00	2.544959e+02	5.016263e+01	5.017832e+01	1.188286e+02	9.872865e-01	8.964583e+00	1.084919e+01	1.929665e+01	9.337232e+01	1.037245e-01	1.345334e-01	4.872824e-01	2.283021e-01	6.725448e-01	2.123922e+00	9.997731e+02	9.980351e+02	1.001242e+00	-1.941215e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
1	1905.34	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.641166e+01	6.604281e-01	6.538126e+00	2.586456e+02	5.143430e+01	5.241410e+01	1.216047e+02	1.303275e+00	8.634876e+00	1.077275e+01	1.935972e+01	9.429103e+01	1.134216e-01	1.412537e-01	4.703680e-01	2.316293e-01	6.701718e-01	2.101476e+00	9.997425e+02	9.979790e+02	1.001314e+00	-1.941211e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
3	1905.43	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.618413e+01	6.626596e-01	6.523732e+00	2.619430e+02	5.103389e+01	5.222118e+01	1.214975e+02	1.633986e+00	8.614023e+00	1.069241e+01	1.883009e+01	9.329530e+01	1.207218e-01	1.424144e-01	4.736543e-01	2.265336e-01	6.579437e-01	2.076480e+00	9.997430e+02	9.979909e+02	1.001296e+00	-1.941210e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
4	1905.78	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.523171e+01	6.441199e-01	6.097763e+00	2.618794e+02	5.107388e+01	5.153786e+01	1.228376e+02	1.635659e+00	8.648193e+00	1.120228e+01	1.828062e+01	9.299525e+01	1.164047e-01	1.387692e-01	4.791882e-01	2.118151e-01	6.480887e-01	2.169919e+00	9.996277e+02	9.977846e+02	1.001357e+00	-1.941202e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
1	1906.03	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.479863e+01	6.874945e-01	6.189095e+00	2.614925e+02	5.162916e+01	5.208253e+01	1.240267e+02	1.690088e+00	8.243450e+00	1.136137e+01	1.877168e+01	9.318090e+01	1.102986e-01	1.389961e-01	4.866652e-01	2.142650e-01	6.359135e-01	2.171670e+00	9.995807e+02	9.977897e+02	1.001411e+00	-1.941205e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
5	1906.27	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.263745e+01	7.088840e-01	5.928005e+00	2.600079e+02	5.134545e+01	5.174762e+01	1.250928e+02	2.257804e+00	8.225420e+00	1.135661e+01	1.869295e+01	9.471449e+01	9.958842e-02	1.275776e-01	4.820140e-01	2.152463e-01	6.402702e-01	2.206014e+00	9.995692e+02	9.977672e+02	1.001440e+00	-1.941198e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
3	1906.39	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.245904e+01	6.823850e-01	6.305140e+00	2.553916e+02	5.184716e+01	5.382326e+01	1.268785e+02	1.891097e+00	8.471613e+00	1.104940e+01	1.802107e+01	9.399016e+01	1.048231e-01	1.286638e-01	4.980863e-01	2.145560e-01	6.298389e-01	2.137243e+00	9.995702e+02	9.976529e+02	1.001441e+00	-1.941199e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
6	1906.41	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.258186e+01	7.417794e-01	6.313882e+00	2.499902e+02	5.322119e+01	5.554573e+01	1.274128e+02	1.559353e+00	8.160336e+00	1.105789e+01	1.826248e+01	9.392787e+01	1.045092e-01	1.229037e-01	4.991767e-01	1.996876e-01	6.152320e-01	2.130429e+00	9.993849e+02	9.978683e+02	1.001181e+00	-1.941204e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
3	1906.53	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.186706e+01	8.090147e-01	6.844367e+00	2.402664e+02	5.199978e+01	5.757830e+01	1.278553e+02	1.818702e+00	8.073938e+00	1.119702e+01	1.861585e+01	9.465429e+01	1.092119e-01	1.253681e-01	4.914874e-01	1.950812e-01	6.228048e-01	2.109394e+00	9.993650e+02	9.978672e+02	1.001105e+00	-1.941200e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
1	1906.98	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.067937e+01	8.390068e-01	6.181200e+00	2.417113e+02	5.160058e+01	5.673457e+01	1.295677e+02	2.308123e+00	8.548215e+00	1.136516e+01	1.774120e+01	9.360344e+01	1.151113e-01	1.242492e-01	4.956682e-01	1.913235e-01	6.318065e-01	2.191019e+00	9.994183e+02	9.978886e+02	1.001093e+00	-1.941188e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
3	1907.03	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.034670e+01	8.348172e-01	6.432526e+00	2.418095e+02	5.148605e+01	5.707323e+01	1.304924e+02	2.454787e+00	8.684609e+00	1.107660e+01	1.784716e+01	9.349419e+01	1.119224e-01	1.291378e-01	4.725950e-01	1.998262e-01	6.365876e-01	2.157119e+00	9.993498e+02	9.978950e+02	1.001035e+00	-1.941186e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
4	1906.62	2.246595e+00	1.188339e-01	6.790024e+01	9.693821e-01	2.111773e+00	5.757428e-02	4.207397e+01	8.490549e-01	7.007521e+00	2.331346e+02	5.219699e+01	5.869230e+01	1.292815e+02	2.062258e+00	8.905740e+00	1.083539e+01	1.822549e+01	9.296457e+01	1.150073e-01	1.324129e-01	4.860868e-01	2.068266e-01	6.448869e-01	2.100367e+00	9.993768e+02	9.979724e+02	1.001173e+00	-1.941194e+01	1.377806e+01	1.447470e+02	1.041899e+00	8.097174e-01	3.078749e-01	6.920466e-01
