9	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.338491e+01	9.990799e-01	7.091427e+00	2.420631e+02	5.214409e+01	5.954655e+01	1.247123e+02	2.133938e-02	8.661687e+00	1.094525e+01	2.054511e+01	9.622230e+01	1.123386e-01	1.335738e-01	4.790003e-01	2.184873e-01	6.525162e-01	2.001077e+00	9.997850e+02	9.981398e+02	1.001304e+00	-1.936026e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
3	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.336323e+01	9.956767e-01	7.094690e+00	2.419950e+02	5.203418e+01	5.946827e+01	1.247375e+02	1.862149e-02	8.661273e+00	1.094250e+01	2.051321e+01	9.618032e+01	1.115487e-01	1.331572e-01	4.778023e-01	2.185336e-01	6.513482e-01	1.997264e+00	9.997885e+02	9.981333e+02	1.001298e+00	-1.936025e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
7	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.335253e+01	9.980760e-01	7.111457e+00	2.416711e+02	5.198678e+01	5.954404e+01	1.248112e+02	1.789998e-02	8.646523e+00	1.095408e+01	2.050891e+01	9.613717e+01	1.114353e-01	1.328615e-01	4.763139e-01	2.182775e-01	6.508272e-01	1.999082e+00	9.997807e+02	9.981297e+02	1.001299e+00	-1.936026e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
7	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.335943e+01	9.971177e-01	7.140251e+00	2.412256e+02	5.201123e+01	5.958536e+01	1.248400e+02	2.611468e-02	8.690962e+00	1.093330e+01	2.050574e+01	9.611921e+01	1.118143e-01	1.331505e-01	4.754384e-01	2.182079e-01	6.514389e-01	2.002962e+00	9.997892e+02	9.981194e+02	1.001320e+00	-1.936027e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
10	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.334738e+01	9.948072e-01	7.120872e+00	2.416006e+02	5.205107e+01	5.950800e+01	1.247785e+02	2.210024e-02	8.694712e+00	1.092706e+01	2.052547e+01	9.623181e+01	1.125685e-01	1.329649e-01	4.744469e-01	2.179513e-01	6.518765e-01	1.999937e+00	9.997925e+02	9.981304e+02	1.001320e+00	-1.936027e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
2	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.326527e+01	9.947726e-01	7.113007e+00	2.413710e+02	5.203541e+01	5.951732e+01	1.248920e+02	2.534730e-02	8.718082e+00	1.092445e+01	2.048948e+01	9.624152e+01	1.132136e-01	1.330102e-01	4.745349e-01	2.168172e-01	6.504247e-01	2.000419e+00	9.997903e+02	9.981250e+02	1.001308e+00	-1.936025e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
1	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.310468e+01	9.940220e-01	7.070669e+00	2.413749e+02	5.211836e+01	5.950936e+01	1.251003e+02	3.322536e-02	8.761998e+00	1.092911e+01	2.046757e+01	9.634502e+01	1.130348e-01	1.329296e-01	4.742582e-01	2.172851e-01	6.507472e-01	2.001872e+00	9.997734e+02	9.981329e+02	1.001311e+00	-1.936024e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
1	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.316592e+01	9.875596e-01	7.096882e+00	2.410549e+02	5.197291e+01	5.937217e+01	1.249958e+02	2.357769e-02	8.718017e+00	1.090201e+01	2.044928e+01	9.630152e+01	1.128120e-01	1.330437e-01	4.745126e-01	2.177684e-01	6.510293e-01	2.006410e+00	9.997709e+02	9.981244e+02	1.001310e+00	-1.936026e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
4	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.319803e+01	9.844968e-01	7.088137e+00	2.411847e+02	5.193716e+01	5.928446e+01	1.249071e+02	1.458457e-02	8.699943e+00	1.092067e+01	2.046571e+01	9.635170e+01	1.123918e-01	1.327183e-01	4.742587e-01	2.183693e-01	6.523791e-01	2.005682e+00	9.997662e+02	9.981362e+02	1.001310e+00	-1.936026e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
1	1918.94	2.290278e+00	1.149175e-01	9.800435e-01	2.154706e+00	7.134724e-02	4.312288e+01	9.833231e-01	7.090967e+00	2.414857e+02	5.188322e+01	5.928353e+01	1.250289e+02	3.345010e-02	8.700706e+00	1.092601e+01	2.046326e+01	9.640357e+01	1.122119e-01	1.320595e-01	4.739783e-01	2.178356e-01	6.538032e-01	2.006612e+00	9.997685e+02	9.981392e+02	1.001322e+00	-1.936027e+01	1.369615e+01	1.454222e+02	1.042424e+00	8.057913e-01	2.833345e-01	7.165914e-01
