2	1927.07	2.186867e+00	1.249937e-01	9.542057e-01	2.068457e+00	4.218690e-02	5.158746e+01	3.215602e-03	7.341216e+00	2.621478e+02	4.950300e+01	4.200393e+01	1.181504e+02	5.735004e-02	8.871500e+00	1.110340e+01	1.968495e+01	9.428233e+01	1.159108e-01	1.355513e-01	4.856545e-01	2.303288e-01	6.793914e-01	2.153398e+00	9.996338e+02	9.982861e+02	9.997675e-01	-1.948787e+01	1.388833e+01	1.436470e+02	1.041237e+00	8.179757e-01	3.490549e-01	6.508594e-01
10	1927.02	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.156350e+01	2.359898e-03	7.355551e+00	2.618443e+02	4.947090e+01	4.202444e+01	1.182070e+02	4.187598e-02	8.879428e+00	1.108959e+01	1.968219e+01	9.429243e+01	1.159888e-01	1.355344e-01	4.858614e-01	2.301130e-01	6.797132e-01	2.154307e+00	9.996360e+02	9.982902e+02	9.997424e-01	-1.948836e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
10	1927.02	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.156949e+01	2.141077e-03	7.336640e+00	2.616683e+02	4.937593e+01	4.193711e+01	1.180938e+02	5.596816e-02	8.860448e+00	1.109261e+01	1.962972e+01	9.424269e+01	1.165404e-01	1.370811e-01	4.851479e-01	2.314607e-01	6.770910e-01	2.143511e+00	9.996381e+02	9.982809e+02	9.997237e-01	-1.948833e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
8	1927.02	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.170658e+01	3.437028e-03	7.327758e+00	2.622443e+02	4.928619e+01	4.197403e+01	1.180350e+02	7.145504e-02	8.873874e+00	1.111588e+01	1.955442e+01	9.399940e+01	1.162519e-01	1.373473e-01	4.841699e-01	2.332413e-01	6.757053e-01	2.140037e+00	9.996491e+02	9.982939e+02	9.997368e-01	-1.948836e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
2	1927.02	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.176628e+01	7.044041e-03	7.330934e+00	2.612859e+02	4.903350e+01	4.187625e+01	1.179459e+02	1.048548e-01	8.902375e+00	1.112551e+01	1.956749e+01	9.391470e+01	1.172275e-01	1.371149e-01	4.846134e-01	2.325017e-01	6.762556e-01	2.143424e+00	9.996515e+02	9.982982e+02	9.997317e-01	-1.948837e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
3	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.186424e+01	6.710733e-03	7.316074e+00	2.611482e+02	4.902293e+01	4.186336e+01	1.179168e+02	4.540747e-02	8.927968e+00	1.108400e+01	1.953189e+01	9.380570e+01	1.190157e-01	1.390059e-01	4.862034e-01	2.321970e-01	6.794440e-01	2.147345e+00	9.996540e+02	9.982911e+02	9.997137e-01	-1.948841e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
10	1927.03	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.187532e+01	4.379873e-03	7.297756e+00	2.618181e+02	4.903941e+01	4.178911e+01	1.178850e+02	4.633052e-02	8.948120e+00	1.112835e+01	1.952301e+01	9.376575e+01	1.177447e-01	1.391613e-01	4.855157e-01	2.329685e-01	6.787006e-01	2.139689e+00	9.996642e+02	9.982912e+02	9.996943e-01	-1.948835e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
6	1927.03	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.175773e+01	1.763257e-04	7.357857e+00	2.619755e+02	4.888158e+01	4.182861e+01	1.180457e+02	2.898623e-02	8.918246e+00	1.110202e+01	1.954279e+01	9.388309e+01	1.186604e-01	1.388157e-01	4.867738e-01	2.310227e-01	6.793621e-01	2.141460e+00	9.996855e+02	9.982928e+02	9.996969e-01	-1.948838e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
3	1927.03	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.178648e+01	6.905548e-04	7.347694e+00	2.624854e+02	4.878235e+01	4.171785e+01	1.178374e+02	7.975722e-02	8.944156e+00	1.112098e+01	1.950052e+01	9.378766e+01	1.184971e-01	1.389407e-01	4.874905e-01	2.312878e-01	6.788833e-01	2.142946e+00	9.996835e+02	9.982738e+02	9.997040e-01	-1.948838e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
5	1927.03	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.161692e+01	2.344498e-04	7.370191e+00	2.622464e+02	4.881919e+01	4.193048e+01	1.181852e+02	7.326883e-02	8.936207e+00	1.104353e+01	1.934490e+01	9.362311e+01	1.172023e-01	1.385865e-01	4.875094e-01	2.319498e-01	6.803421e-01	2.148479e+00	9.996805e+02	9.982467e+02	9.996922e-01	-1.948840e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
2	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.152721e+01	5.114620e-03	7.401237e+00	2.619239e+02	4.891968e+01	4.229486e+01	1.184774e+02	8.856663e-03	8.956562e+00	1.100711e+01	1.932959e+01	9.366129e+01	1.167423e-01	1.387928e-01	4.848601e-01	2.327266e-01	6.784977e-01	2.136156e+00	9.996881e+02	9.982543e+02	9.996794e-01	-1.948841e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
1	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.176363e+01	5.294314e-03	7.373298e+00	2.622543e+02	4.917966e+01	4.232202e+01	1.182146e+02	2.489019e-02	8.979401e+00	1.101705e+01	1.925036e+01	9.338084e+01	1.168466e-01	1.382472e-01	4.869535e-01	2.331478e-01	6.745005e-01	2.130155e+00	9.996863e+02	9.982442e+02	9.996914e-01	-1.948837e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
7	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.182327e+01	4.921130e-03	7.404415e+00	2.616712e+02	4.908762e+01	4.239135e+01	1.182151e+02	2.388366e-02	8.887846e+00	1.104688e+01	1.925177e+01	9.334773e+01	1.171971e-01	1.388438e-01	4.832385e-01	2.353583e-01	6.729937e-01	2.121809e+00	9.996781e+02	9.982562e+02	9.996839e-01	-1.948834e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
6	1927.05	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.171813e+01	2.030970e-03	7.371647e+00	2.622311e+02	4.899744e+01	4.235325e+01	1.182599e+02	7.955475e-02	8.865830e+00	1.105818e+01	1.912902e+01	9.328851e+01	1.174006e-01	1.385527e-01	4.875672e-01	2.346303e-01	6.728167e-01	2.117572e+00	9.996869e+02	9.982401e+02	9.996952e-01	-1.948834e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
4	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.162999e+01	3.878958e-03	7.327374e+00	2.618412e+02	4.906986e+01	4.233943e+01	1.183827e+02	1.010080e-01	8.881918e+00	1.106334e+01	1.914629e+01	9.337752e+01	1.156988e-01	1.373461e-01	4.860310e-01	2.351991e-01	6.729509e-01	2.119368e+00	9.996605e+02	9.982316e+02	9.996994e-01	-1.948833e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
4	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.180052e+01	3.382713e-03	7.325783e+00	2.612808e+02	4.884084e+01	4.214089e+01	1.179478e+02	1.734636e-01	8.852109e+00	1.107740e+01	1.909616e+01	9.319552e+01	1.155113e-01	1.361418e-01	4.856666e-01	2.338653e-01	6.732759e-01	2.120493e+00	9.996406e+02	9.982462e+02	9.997395e-01	-1.948840e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
2	1927.04	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.194763e+01	1.134145e-03	7.260053e+00	2.620430e+02	4.881472e+01	4.188787e+01	1.177132e+02	2.283224e-01	8.832054e+00	1.106918e+01	1.902398e+01	9.303562e+01	1.151265e-01	1.362129e-01	4.858887e-01	2.333711e-01	6.716643e-01	2.119743e+00	9.996330e+02	9.982439e+02	9.997340e-01	-1.948835e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
1	1927.05	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.206484e+01	5.772643e-03	7.184495e+00	2.629252e+02	4.899157e+01	4.184936e+01	1.175341e+02	2.445156e-01	8.831419e+00	1.110902e+01	1.903062e+01	9.297204e+01	1.132082e-01	1.356276e-01	4.887861e-01	2.337166e-01	6.717801e-01	2.126016e+00	9.996307e+02	9.982578e+02	9.997341e-01	-1.948835e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
3	1927.05	2.186533e+00	1.250382e-01	9.541723e-01	2.068791e+00	4.224746e-02	5.186628e+01	2.379980e-03	7.233736e+00	2.623742e+02	4.883079e+01	4.194211e+01	1.178321e+02	1.975596e-01	8.781669e+00	1.108329e+01	1.903528e+01	9.315218e+01	1.137640e-01	1.350637e-01	4.893562e-01	2.314050e-01	6.714211e-01	2.117514e+00	9.996123e+02	9.982707e+02	9.997276e-01	-1.948837e+01	1.388723e+01	1.436385e+02	1.041292e+00	8.182314e-01	3.491522e-01	6.507621e-01
