2	1928.58	2.191186e+00	1.248230e-01	9.547243e-01	2.075142e+00	4.431716e-02	5.125185e+01	4.475754e-03	7.401468e+00	2.612705e+02	4.877108e+01	4.167768e+01	1.180843e+02	1.146588e-02	8.854359e+00	1.114395e+01	1.971965e+01	9.436812e+01	1.148067e-01	1.350972e-01	4.840047e-01	2.314037e-01	6.781127e-01	2.146860e+00	9.996284e+02	9.982596e+02	9.993893e-01	-1.948513e+01	1.389177e+01	1.436565e+02	1.040946e+00	8.184858e-01	3.487531e-01	6.511612e-01
7	1928	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.138189e+01	9.808460e-04	7.390686e+00	2.616330e+02	4.894492e+01	4.170871e+01	1.180541e+02	3.109915e-02	8.865062e+00	1.113798e+01	1.970658e+01	9.432362e+01	1.148839e-01	1.348868e-01	4.846864e-01	2.307927e-01	6.785997e-01	2.149866e+00	9.996341e+02	9.982679e+02	9.994809e-01	-1.948582e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
3	1928.01	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.110497e+01	3.014585e-03	7.374252e+00	2.606621e+02	4.875722e+01	4.157094e+01	1.183102e+02	4.896469e-03	8.945030e+00	1.108355e+01	1.970271e+01	9.446933e+01	1.147930e-01	1.350605e-01	4.852211e-01	2.318852e-01	6.785152e-01	2.151083e+00	9.996359e+02	9.982576e+02	9.994032e-01	-1.948579e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
4	1928.01	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.130153e+01	8.888688e-03	7.275959e+00	2.617410e+02	4.896023e+01	4.156716e+01	1.178737e+02	7.220271e-02	9.020538e+00	1.111618e+01	1.954157e+01	9.415218e+01	1.124867e-01	1.344391e-01	4.881984e-01	2.311436e-01	6.770943e-01	2.155766e+00	9.996460e+02	9.982698e+02	9.994147e-01	-1.948580e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
1	1927.97	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.134927e+01	6.431939e-03	7.180004e+00	2.620957e+02	4.894969e+01	4.114673e+01	1.174479e+02	2.100650e-01	9.077654e+00	1.106686e+01	1.936012e+01	9.380246e+01	1.132839e-01	1.340146e-01	4.942016e-01	2.313945e-01	6.794258e-01	2.167363e+00	9.996299e+02	9.982278e+02	9.994581e-01	-1.948589e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
1	1927.99	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.152003e+01	1.870134e-02	7.182717e+00	2.615756e+02	4.916521e+01	4.147718e+01	1.173544e+02	2.679678e-01	9.009459e+00	1.104388e+01	1.936549e+01	9.372524e+01	1.147497e-01	1.333831e-01	4.948429e-01	2.292967e-01	6.788102e-01	2.172814e+00	9.996343e+02	9.982348e+02	9.994875e-01	-1.948587e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
1	1927.98	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.169322e+01	2.234638e-02	7.194874e+00	2.618041e+02	4.913011e+01	4.145988e+01	1.169059e+02	3.321790e-01	8.970487e+00	1.105092e+01	1.941746e+01	9.367695e+01	1.143929e-01	1.315937e-01	4.913415e-01	2.286979e-01	6.810936e-01	2.183768e+00	9.996567e+02	9.982524e+02	9.995132e-01	-1.948593e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
1	1927.97	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.190769e+01	2.067024e-02	7.287018e+00	2.623016e+02	4.898779e+01	4.160204e+01	1.169291e+02	2.655894e-01	9.011139e+00	1.111882e+01	1.939506e+01	9.336524e+01	1.146774e-01	1.322133e-01	4.911544e-01	2.307514e-01	6.805949e-01	2.191632e+00	9.996525e+02	9.982577e+02	9.995395e-01	-1.948600e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
1	1927.99	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.144916e+01	2.630447e-02	7.211886e+00	2.630391e+02	4.896307e+01	4.174991e+01	1.176295e+02	3.664231e-01	9.034369e+00	1.114715e+01	1.923375e+01	9.341078e+01	1.131931e-01	1.330000e-01	4.910433e-01	2.312209e-01	6.829094e-01	2.192036e+00	9.996415e+02	9.982441e+02	9.995389e-01	-1.948595e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
1	1928.01	2.190136e+00	1.248678e-01	9.545044e-01	2.075504e+00	4.425931e-02	5.139892e+01	3.986746e-02	7.221646e+00	2.630840e+02	4.924156e+01	4.213704e+01	1.179070e+02	3.492166e-01	8.931109e+00	1.109300e+01	1.924423e+01	9.326966e+01	1.156669e-01	1.360004e-01	4.901115e-01	2.329416e-01	6.846183e-01	2.192412e+00	9.996554e+02	9.982269e+02	9.994926e-01	-1.948592e+01	1.389085e+01	1.436533e+02	1.041020e+00	8.187393e-01	3.488343e-01	6.510800e-01
